,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
47,,,,,,"Poszukujemy doświadczonych Fullstack Developerów, którzy będą odpowiedzialni za budowanie i utrzymanie aplikacji dla sektora publicznego opartych na technologii .NET oraz Vue.js. Kandydat powinien posiadać głęboką wiedzę zarówno od strony backendu...",,"['Vue.js', '.NET', 'Visual Studio', 'C#']",python,2023-12-02
48,Java Developer,"https://www.pracuj.pl/praca/java-developer-krakow,oferta,1003004415",,,100–130 zł netto (+ VAT) / godz.,,,"['Java', 'Spring Boot', 'Git', 'MongoDB', 'Ansible', 'Terraform', 'Kubernetes', 'Jenkins', 'Maven', 'Jira', 'Confluence', 'Oracle']",python,2023-12-02
49,Java Developer with Vue.js,"https://www.pracuj.pl/praca/java-developer-with-vue-js-krakow-henryka-kamienskiego-45,oferta,1003014466",,,120–160 zł netto (+ VAT) / godz.,,,"['Java', 'Spring Boot', 'Vue.js', 'Hibernate', 'Kubernetes', 'Oracle']",python,2023-12-02
50,Head of e-Commerce Platform,"https://www.pracuj.pl/praca/head-of-e-commerce-platform-gdansk-lostowicka-25a,oferta,1003014464",,,20 000–40 000 zł / mies. (zal. od umowy),,,[],python,2023-12-02
51,Lead Software Engineer for Agile Category,"https://www.pracuj.pl/praca/lead-software-engineer-for-agile-category-warszawa-lopuszanska-95,oferta,1003000445",,,23 500–35 000 zł brutto / mies.,"You can become part of the team behind Agile Poker for Jira & Planning Poker - apps that make estimation a team play: choose estimation technique of your preference, invite colleagues, estimate and discuss, - everything inside Jira with teams all...",,"['React', 'Vue.js', 'Node.js', 'TypeScript', 'AWS', 'Google Cloud Platform', 'Microsoft Azure']",python,2023-12-02
52,Frontend Developer (Shopify & Vue.js),"https://www.pracuj.pl/praca/frontend-developer-shopify-vue-js-wroclaw,oferta,1003006402",,,,"Are you a front end-developer with a passion for great design, latest trends of technology and a “start-up” style management and growth culture? Are you interested in building a business from the ground up and develop into a managerial position?...",,"['HTML', 'CSS', 'JavaScript', 'Vue.js']",python,2023-12-02
53,Senior C# (ASP.NET MVC) Developer,"https://www.pracuj.pl/praca/senior-c%23-asp-net-mvc-developer-poznan-grunwaldzka-184,oferta,1003013914",,,,,,"['C#', '.NET', 'Vue.js', 'React']",python,2023-12-02
54,Front-End Engineer for Cloud Services,"https://www.pracuj.pl/praca/front-end-engineer-for-cloud-services-warszawa-plac-europejski-1,oferta,1002989621",,,,"Our team is focused on backend related services, supporting best experience given by our mobile devices. Game Launcher, AR Emoji or Samsung Health - all these are under development by our team on daily basis. Our mission is to create efficient,...",,"['TypeScript', 'SCSS', 'React + Formik', 'Redux', 'Jest', 'Cypress']",python,2023-12-02
55,Senior Front-End Engineer,"https://www.pracuj.pl/praca/senior-front-end-engineer-warszawa-plac-europejski-1,oferta,1002966726",,,,"The JavaScript team develops two parts of an integrated solution, used for content distribution to large format displays (LFDs). One part is working on a content creator web tool and other part develops web framework with components, which can be...",,"['Angular', 'React', 'Vue']",python,2023-12-02
56,PHP Developer (Pharma),"https://www.pracuj.pl/praca/php-developer-pharma-warszawa-aleje-jerozolimskie-134,oferta,1002996983",,,,Projekt ma na celu rozwój systemu sprzedażowego w technologii PHP. Projekt prowadzony metodyką zwinną dla jednej z największych i najszybciej rozwijających się firm w branży farmaceutycznej.,,"['PHP', 'MariaDB', 'Vue.js', 'JavaScript', 'React.js', 'Git', 'Magento 1']",python,2023-12-02
57,Programistka PHP / Programista PHP,"https://www.pracuj.pl/praca/programistka-php-programista-php-warszawa-rondo-daszynskiego-2c,oferta,1002991754",,,,,,"['PHP', 'SQL', 'PostgreSQL', 'HTML', 'JavaScript']",python,2023-12-02
58,Full Stack Developer (PHP),"https://www.pracuj.pl/praca/full-stack-developer-php-krakow,oferta,1002999191",,,21 000–27 000 zł netto (+ VAT) / mies.,"An unusual opportunity has come up for an experienced and talented Full Stack Developer with PHP to join an ambitious and motivated people within a great international company with headquarter in Liverpool., , The company is developing and...",,"['PHP', 'MySQL', 'HTML', 'JavaScript']",python,2023-12-02
59,Lead PHP Developer,"https://www.pracuj.pl/praca/lead-php-developer-krakow,oferta,1002999189",,,26 000–35 000 zł netto (+ VAT) / mies.,"An unusual opportunity has come up for an experienced and talented Lead PHP Developer to join an ambitious and motivated people within a great international company with headquarter in Liverpool!, , The company is developing and licensing software...",,"['PHP', 'MySQL', 'HTML', 'JavaScript']",python,2023-12-02
60,JavaScript Developer (Vue.js),"https://www.pracuj.pl/praca/javascript-developer-vue-js-warszawa,oferta,1003012638",,,17 000–22 000 zł / mies. (zal. od umowy),"Cześć!, , Jest to projekt greenfieldowy dotyczący rozwoju pilotażowej wersji nowego narzędzia. Co możemy Ci zaoferować? Najnowocześniejsze wersje wszystkich technologii, udział w kluczowym projekcie dla firmy oraz z uwagi na rodzaj projektu - duże...",,"['JavaScript', 'TypeScript', 'Vue.js', 'Jest']",python,2023-12-02
61,Senior Full Stack Python & Vue.js Developer,"https://www.pracuj.pl/praca/senior-full-stack-python-vue-js-developer-krakow,oferta,1002981614",,,,"Poszukujemy Senior Full Stack Python & Vue.js Developera, który dołączy do naszego zespołu pracującego nad platformą SaaS CRM/ERP dla sektora entertainment na rynek USA.",,"['Vue.js', 'JavaScript', 'Python', 'Django', 'AWS', 'Heroku', 'PostgreSQL', 'GitHub', 'Jira', 'Confluence']",python,2023-12-02
